duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,outcome,difficulty_level
2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,19,6,0.32,0.16,0.32,0,0,0,0,0,normal,19
0,udp,domain_u,SF,45,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,160,0,0,0,0,1,0,0.01,255,211,0.83,0.01,0,0,0,0,0,0,normal,18
0,tcp,http,SF,206,642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,39,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal,21
1,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,80,80,0.26,0.04,0.26,0.03,0,0,0,0,normal,19
0,tcp,http,SF,298,38737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,smtp,SF,2652,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,214,241,0.95,0.01,0,0.01,0,0,0,0,normal,18
0,udp,domain_u,SF,45,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,normal,18
0,tcp,http,SF,341,3325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,http,SF,209,1195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,1,0,0.09,25,255,1,0,0.04,0.01,0,0,0,0,normal,21
0,tcp,http,SF,212,1448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.3,167,255,1,0,0.01,0.02,0,0,0,0,normal,21
0,tcp,http,S1,261,29122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,18
0,tcp,http,SF,204,809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,0,0.38,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,http,SF,313,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,255,241,0.95,0.01,0,0,0,0,0,0,normal,21
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,70,23,0.33,0.04,0.03,0,0.01,0.04,0,0,normal,15
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,11,0,0,0,0,0.1,0.88,0,255,11,0.04,0.88,1,0,0,0,0,0,normal,4
0,tcp,http,SF,280,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,62,1,0,0.06,0.05,0,0,0,0,normal,21
0,tcp,http,SF,213,1252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,40,229,1,0,0.03,0.06,0,0,0,0.54,normal,21
1,tcp,smtp,SF,1130,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,82,168,0.7,0.06,0.01,0.02,0,0,0,0,normal,21
0,tcp,ftp_data,SF,252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,62,45,0.15,0.11,0.15,0.07,0,0,0,0,normal,21
0,tcp,http,SF,165,1367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,normal,21
0,tcp,http,SF,176,497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,203,255,1,0,0,0.01,0.01,0.01,0,0,normal,21
0,tcp,http,SF,251,20599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,udp,domain_u,SF,43,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,315,0,0,0,0,1,0,0,255,221,0.87,0.01,0,0,0,0,0,0,normal,18
0,udp,domain_u,SF,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,147,0,0,0,0,1,0,0.01,255,232,0.91,0.01,0.01,0,0,0,0,0,normal,20
0,tcp,http,SF,311,11417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0.67,58,255,1,0,0.02,0.04,0,0,0,0,normal,21
0,tcp,http,SF,241,2565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,http,SF,233,3461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,122,255,1,0,0.01,0.03,0,0,0,0,normal,21
0,tcp,http,SF,304,454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,1,0,0.29,255,255,1,0,0,0,0,0,0,0,normal,21
0,udp,other,SF,516,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,342,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal,17
911,tcp,telnet,SF,722,24313,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,28,0.11,0.06,0,0,0.73,0.54,0.01,0.11,normal,12
2596,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.87,1,0,0,0,0,0,normal,21
2638,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.88,0.99,0,0,0,0,0,normal,21
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,170,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,normal,18
0,udp,domain_u,SF,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0.01,0,0,0,0,0,normal,21
0,tcp,http,SF,259,30915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35,255,1,0,0.03,0.03,0,0,0,0,normal,21
0,udp,domain_u,SF,45,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal,19
0,tcp,smtp,SF,654,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,50,31,0.62,0.12,0.02,0,0,0,0,0,normal,21
0,tcp,http,SF,235,731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,http,SF,250,5033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,1,0,0.18,37,255,1,0,0.03,0.02,0,0,0,0,normal,21
0,icmp,urp_i,SF,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,6,0.02,0.01,0.03,0,0,0,0,0,normal,21
19,tcp,telnet,SF,122,14426,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,71,2,0.01,0.08,0.01,1,0,0,0,0,normal,20
0,tcp,http,SF,290,760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,118,255,1,0,0.01,0.02,0,0.01,0.21,0.12,normal,21
0,tcp,http,SF,326,3003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,32,255,1,0,0.03,0.02,0,0,0,0,normal,21
0,tcp,http,SF,392,1035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,85,255,1,0,0.01,0.05,0,0,0,0,normal,21
0,tcp,http,SF,256,2669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,http,SF,329,4556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0.33,0.2,0,0,1,0,0.4,51,255,1,0,0.02,0.07,0.02,0.02,0,0.01,normal,20
0,tcp,http,SF,205,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,99,255,1,0,0.01,0.07,0,0,0,0,normal,21
0,tcp,http,SF,206,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,normal,21
0,udp,domain_u,SF,43,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,226,0,0,0,0,1,0,0.01,255,212,0.83,0.01,0,0,0,0,0,0,normal,18
0,tcp,http,SF,268,4740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,normal,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,14,255,1,0,0.07,0.07,0,0,1,0.99,normal,21
0,tcp,http,SF,329,13480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
3,tcp,smtp,SF,757,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,63,200,0.59,0.05,0.02,0.01,0,0,0,0,normal,21
0,tcp,http,SF,235,696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,83,133,1,0,0.01,0.05,0,0,0,0,normal,21
0,tcp,http,SF,299,2605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,160,255,1,0,0.01,0.02,0,0,0.01,0,normal,21
0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,18
0,tcp,http,SF,301,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,31,23,0.74,0.1,0.03,0,0,0,0,0,normal,21
0,tcp,http,SF,285,3005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,1,0,0.1,3,255,1,0,0.33,0.05,0,0,0,0,normal,21
0,tcp,smtp,SF,1261,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,76,162,0.46,0.07,0.01,0.02,0,0,0,0,normal,21
0,tcp,http,SF,162,388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0,0,0,normal,21
0,tcp,http,SF,256,19957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0.08,0,0,1,0,0.17,255,255,1,0,0,0,0.01,0.01,0,0,normal,21
0,tcp,http,SF,144,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0.33,2,255,1,0,0.5,0.07,0,0,0,0,normal,21
0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,10,0,0,0,0,0.06,0.47,0,255,10,0.04,0.65,1,0,0,0,0,0,normal,5
0,tcp,http,SF,196,1344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,normal,21
0,tcp,http,SF,283,2170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,251,1,0,0.07,0.05,0,0,0,0,normal,21
0,tcp,http,S1,215,11680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,1,0.07,0,0,1,0,0.14,2,255,1,0,0.5,0.02,0.5,0,0,0,normal,18
0,tcp,http,SF,211,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,169,169,1,0,0.01,0,0,0,0,0,normal,21
0,udp,domain_u,SF,44,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0,0,0,0,1,0,0.01,255,204,0.8,0.01,0,0,0,0,0,0,normal,19
0,icmp,ecr_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,187,187,1,0,1,0,0,0,0,0,normal,19
