duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,outcome,difficulty_level
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0.44,0.44,0.52,0.52,1,0,0,255,255,1,0,0,0,0.08,0.08,0.7,0.7,apache2,16
898,tcp,http,RSTR,55744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.52,0.52,apache2,15
2075,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.13,0.14,apache2,15
807,tcp,http,RSTR,29824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,44,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.68,0.68,apache2,15
897,tcp,http,RSTR,3904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0.18,0.18,0.82,0.82,1,0,0,255,255,1,0,0,0,0.03,0.03,0.67,0.67,apache2,14
805,tcp,http,RSTR,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.19,0.19,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.15,0.16,0.56,0.59,apache2,15
2060,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.31,0.33,apache2,14
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0.82,0.82,0.15,0.15,1,0,0,255,255,1,0,0,0,0.16,0.16,0.7,0.7,apache2,19
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.06,0.06,0.94,0.94,1,0,0,255,255,1,0,0,0,0.01,0.01,0.58,0.58,apache2,13
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,1,1,0,0,1,0,0,255,255,1,0,0,0,0.42,0.42,0.57,0.57,apache2,17
801,tcp,http,RSTR,76944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,1,1,1,0,0,253,250,0.99,0.01,0,0,0,0,0.11,0.11,apache2,14
913,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0.03,0.03,0.93,0.93,1,0,0,255,255,1,0,0,0,0,0,0.11,0.11,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,1,1,0,0,1,0,0,255,255,1,0,0,0,0.33,0.33,0.67,0.67,apache2,17
832,tcp,http,RSTR,65264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.04,0.04,apache2,14
2077,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,1,1,1,0,0,255,231,0.91,0.02,0,0,0,0,0.07,0.07,apache2,15
2067,tcp,http,RSTR,88064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,230,0.9,0.02,0,0,0,0,0.04,0.04,apache2,14
807,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,58,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.26,0.26,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,1,1,0,0,1,0,0,255,255,1,0,0,0,0.35,0.35,0.64,0.64,apache2,16
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,1,1,0,0,1,0,0,255,255,1,0,0,0,0.75,0.75,0.22,0.22,apache2,18
899,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,64,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.24,0.24,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0.08,0.08,0.92,0.92,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.56,0.58,apache2,11
803,tcp,http,RSTR,79864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,61,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.5,0.5,apache2,14
2057,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.35,0.37,apache2,14
924,tcp,http,RSTR,9664,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.54,0.54,apache2,11
805,tcp,http,RSTR,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.18,0.19,apache2,15
2077,tcp,http,S3,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.07,0.07,0.93,0.93,1,0,0,255,237,0.93,0.01,0,0,0,0,0.19,0.2,apache2,13
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,1,1,0,0,1,0,0,255,255,1,0,0,0,0.63,0.63,0.34,0.34,apache2,18
805,tcp,http,RSTR,56504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.55,0.56,apache2,14
898,tcp,http,RSTR,63804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.48,0.48,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,1,0,0,1,0,0,255,244,0.96,0.01,0,0,0.08,0.09,0.56,0.59,apache2,15
894,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76,76,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.4,0.4,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0.21,0.21,0.79,0.79,1,0,0,255,255,1,0,0,0,0.04,0.04,0.68,0.68,apache2,18
819,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,47,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.22,0.22,apache2,16
805,tcp,http,RSTR,55744,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,55,0.11,0.11,0.89,0.89,1,0,0,255,254,1,0.01,0,0,0.03,0.03,0.74,0.74,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.24,0.24,0.76,0.76,1,0,0,255,255,1,0,0,0,0.04,0.04,0.68,0.68,apache2,17
904,tcp,http,RSTR,53584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.02,0.02,apache2,14
796,tcp,http,RSTR,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,68,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.33,0.33,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,1,1,0,0,1,0,0,255,255,1,0,0,0,0.78,0.78,0.19,0.19,apache2,18
2064,tcp,http,RSTR,55744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.54,0.57,apache2,14
2058,tcp,http,RSTR,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.33,0.35,apache2,14
1009,tcp,http,RSTR,12704,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.04,0.04,0.93,0.93,1,0,0,255,255,1,0,0,0,0,0,0.1,0.1,apache2,12
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,1,1,0,0,1,0,0,255,255,1,0,0,0,0.54,0.54,0.44,0.44,apache2,17
902,tcp,http,RSTR,3944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,58,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.22,0.22,apache2,14
799,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,240,237,0.99,0.01,0,0,0,0,0.06,0.06,apache2,14
903,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.44,0.44,apache2,16
808,tcp,http,RSTR,47744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,85,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.46,0.46,apache2,14
796,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,66,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.32,0.32,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,1,1,0,0,1,0,0,255,255,1,0,0,0,0.73,0.73,0.24,0.24,apache2,18
802,tcp,http,RSTR,57184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,0,0,1,1,1,0,0,255,254,1,0.01,0,0,0.01,0.01,0.55,0.55,apache2,14
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,1,1,0,0,1,0,0,255,255,1,0,0,0,0.31,0.31,0.68,0.68,apache2,16
902,tcp,http,RSTR,55044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,78,0.01,0.01,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.3,0.3,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,1,1,0,0,1,0,0,255,255,1,0,0,0,0.22,0.22,0.7,0.7,apache2,18
903,tcp,http,RSTR,78404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,52,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.45,0.45,apache2,15
2077,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,232,0.91,0.02,0,0,0,0,0.11,0.12,apache2,16
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,1,1,0,0,1,0,0,255,255,1,0,0,0,0.81,0.81,0.16,0.16,apache2,19
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,1,1,0,0,1,0,0,255,255,1,0,0,0,0.25,0.25,0.7,0.7,apache2,16
904,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.03,0.03,apache2,14
798,tcp,http,RSTR,61504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.62,0.63,apache2,14
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,1,1,0,0,1,0,0,255,255,1,0,0,0,0.31,0.31,0.68,0.68,apache2,16
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.8,0.8,0.2,0.2,1,0,0,255,244,0.96,0.01,0,0,0.07,0.07,0.56,0.59,apache2,15
799,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89,89,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.47,0.48,apache2,14
814,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,64,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.51,0.51,apache2,14
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,1,1,0,0,1,0,0,255,255,1,0,0,0,0.71,0.71,0.25,0.25,apache2,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,1,1,0,0,1,0,0,255,255,1,0,0,0,0.27,0.27,0.7,0.7,apache2,16
902,tcp,http,RSTR,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,66,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.25,0.25,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,1,1,0,0,1,0,0,255,255,1,0,0,0,0.32,0.32,0.67,0.67,apache2,17
2076,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,232,0.91,0.02,0,0,0,0,0.12,0.13,apache2,16
899,tcp,http,RSTR,71584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0.07,0.07,0.93,0.93,1,0,0,255,255,1,0,0,0,0.01,0.01,0.59,0.59,apache2,15
903,tcp,http,RSTR,55044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,65,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.25,0.25,apache2,15
2054,tcp,http,RSTR,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.43,0.45,apache2,15
903,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,51,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.44,0.44,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,1,1,0,0,1,0,0,255,255,1,0,0,0,0.84,0.84,0.13,0.13,apache2,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,1,1,0,0,1,0,0,255,255,1,0,0,0,0.3,0.3,0.69,0.69,apache2,16
899,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,92,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.35,0.35,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.15,0.15,0.56,0.59,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,1,1,0,0,1,0,0,255,255,1,0,0,0,0.81,0.81,0.16,0.16,apache2,18
899,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,45,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.42,0.42,apache2,15
813,tcp,http,RSTR,47744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,43,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.2,0.21,apache2,15
2080,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.15,0.16,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,1,1,0,0,1,0,0,255,255,1,0,0,0,0.78,0.78,0.18,0.18,apache2,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,1,1,0,0,1,0,0,255,255,1,0,0,0,0.45,0.45,0.54,0.54,apache2,18
901,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,90,0.01,0.01,0.98,0.98,1,0,0,255,255,1,0,0,0,0,0,0.35,0.35,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,1,1,0,0,1,0,0,255,255,1,0,0,0,0.8,0.8,0.17,0.17,apache2,18
2059,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.44,0.46,apache2,15
901,tcp,http,RSTR,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,69,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.37,0.37,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,1,1,0,0,1,0,0,255,255,1,0,0,0,0.58,0.58,0.39,0.39,apache2,17
895,tcp,http,RSTR,3904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0.19,0.19,0.81,0.81,1,0,0,255,255,1,0,0,0,0.02,0.02,0.62,0.62,apache2,14
902,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,74,0.01,0.01,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.28,0.28,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,1,1,0,0,1,0,0,255,255,1,0,0,0,0.62,0.62,0.35,0.35,apache2,18
816,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,63,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.31,0.31,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.2,0.2,0.8,0.8,1,0,0,255,255,1,0,0,0,0.02,0.02,0.61,0.61,apache2,12
748,tcp,http,RSTR,91544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,231,228,0.99,0.01,0,0,0,0,0.03,0.03,apache2,14
2069,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.18,0.2,apache2,14
2060,tcp,http,RSTR,56504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.43,0.45,apache2,16
806,tcp,http,RSTR,55044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,80,0.03,0.03,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.38,0.38,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.2,0.21,0.56,0.59,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,1,1,0,0,1,0,0,255,255,1,0,0,0,0.59,0.59,0.38,0.38,apache2,18
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,1,1,0,0,1,0,0,255,255,1,0,0,0,0.4,0.4,0.6,0.6,apache2,16
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,1,1,0,0,1,0,0,255,255,1,0,0,0,0.58,0.58,0.38,0.38,apache2,17
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.17,0.17,0.83,0.83,1,0,0,255,255,1,0,0,0,0.03,0.03,0.65,0.65,apache2,17
799,tcp,http,RSTR,76944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,61,61,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.3,0.3,apache2,15
2088,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0.07,0.07,0.93,0.93,1,0,0,255,237,0.93,0.01,0,0,0,0,0.2,0.22,apache2,14
2068,tcp,http,RSTR,93184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0.83,0.83,1,0,0,255,227,0.89,0.02,0,0,0,0,0.02,0.02,apache2,12
805,tcp,http,RSTR,74464,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,42,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.67,0.68,apache2,14
2055,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.42,0.44,apache2,15
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0.33,0.33,0.67,0.67,1,0,0,255,255,1,0,0,0,0.06,0.06,0.69,0.69,apache2,16
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0.85,0.85,0.13,0.13,1,0,0,255,255,1,0,0,0,0.18,0.18,0.7,0.7,apache2,18
2079,tcp,http,RSTR,69644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.17,0.19,apache2,14
789,tcp,http,RSTR,2484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.15,0.15,apache2,12
902,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68,68,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.37,0.37,apache2,15
901,tcp,http,RSTR,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73,73,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.39,0.39,apache2,15
